,area_type,availability,bedrooms,total_sqft,bath,balcony,ranked,price in rupees
7068,B,1,2.0,1315.0,2.0,2.0,134,6950000.0
7069,B,1,2.0,1160.0,2.0,1.0,481,4053000.0
7070,B,1,2.0,1194.0,2.0,2.0,460,4600000.0
7071,P,1,6.0,1800.0,5.0,1.0,44,14000000.0
7072,B,1,2.0,1128.0,2.0,2.0,261,4500000.0
7073,P,1,6.0,1200.0,6.0,2.0,146,16000000.0
7074,P,1,4.0,2000.0,4.0,2.0,120,9900000.0
7075,B,1,3.0,1525.0,3.0,2.0,360,9600000.0
7076,B,1,3.0,1360.0,2.0,1.0,447,7500000.0
7077,B,0,2.0,1128.0,2.0,1.0,447,6534999.999999999
7078,B,1,3.0,1965.0,4.0,2.0,233,12500000.0
7079,B,1,3.0,1397.0,3.0,2.0,126,11000000.0
7080,B,0,3.0,1508.0,3.0,1.0,356,7500000.0
7081,B,1,2.0,1100.0,2.0,2.0,254,4800000.0
7082,B,1,2.0,1120.0,2.0,1.0,357,6000000.0
7083,B,1,3.0,1843.0,3.0,2.0,335,9620000.0
7084,B,1,3.0,1843.0,3.0,2.0,335,9584000.0
7085,B,1,2.0,1170.0,2.0,1.0,458,4551000.0
7086,B,0,4.0,3565.0,4.0,0.0,134,21800000.0
7087,B,1,2.0,545.0,1.0,1.0,447,2700000.0
7088,B,1,2.0,1111.0,2.0,2.0,278,4188000.0000000005
7089,B,0,2.0,1357.0,2.0,1.0,93,13000000.0
7090,B,1,2.0,1090.0,2.0,1.0,93,5700000.0
7091,B,1,2.0,850.0,2.0,1.0,203,4250000.0
7092,B,1,3.0,1082.0,3.0,1.0,360,5050000.0
7093,B,0,3.0,1340.0,2.0,1.0,98,10000000.0
7094,B,1,4.0,2780.0,5.0,2.0,2,48000000.0
7095,B,1,2.0,1200.0,2.0,2.0,404,4320000.0
7096,B,1,2.0,1260.0,2.0,2.0,299,4500000.0
7097,B,1,2.0,1040.0,2.0,2.0,182,4212000.0
7098,B,0,1.0,551.0,1.0,1.0,335,3000000.0
7099,B,1,2.0,1216.0,2.0,1.0,134,8300000.0
7100,B,1,3.0,1700.0,3.0,2.0,234,12600000.0
7101,B,1,3.0,2559.0,3.0,2.0,93,40300000.0
7102,B,1,2.0,1000.0,2.0,1.0,25,13000000.0
7103,B,1,3.0,1424.0,2.0,2.0,226,7500000.0
7104,B,1,2.0,1140.0,2.0,2.0,261,2649000.0
7105,B,1,3.0,1460.0,2.0,3.0,372,7300000.0
7106,B,1,2.0,565.0,2.0,1.0,495,1500000.0
7107,B,1,2.0,1418.0,2.0,2.0,171,7800000.0
7108,B,1,2.0,1275.0,2.0,3.0,165,5500000.0
7109,B,1,3.0,1590.0,2.0,2.0,145,12600000.0
7110,B,1,4.0,3500.0,4.0,3.0,143,32000000.0
7111,B,1,2.0,1000.0,2.0,1.0,175,6200000.0
7112,P,1,4.0,1200.0,3.0,2.0,78,14800000.0
7113,B,1,2.0,1200.0,2.0,1.0,252,4200000.0
7114,P,1,4.0,2200.0,5.0,1.0,166,10000000.0
7115,P,1,4.0,1196.0,3.0,1.0,150,15000000.0
7116,B,1,2.0,1000.0,2.0,2.0,142,7000000.0
7117,P,1,2.0,1500.0,1.0,0.0,164,16000000.0
7118,B,0,2.0,1188.0,2.0,1.0,224,5000000.0
7119,B,1,2.0,1250.0,2.0,2.0,342,6000000.0
7120,B,1,2.0,1160.0,2.0,2.0,276,5700000.0
7121,B,1,2.0,1220.0,2.0,1.0,233,4392000.0
7122,B,1,2.0,1480.0,2.0,2.0,182,6500000.0
7123,B,1,3.0,1600.0,2.0,3.0,265,7500000.0
7124,P,1,3.0,480.0,3.0,3.0,388,6500000.0
7125,B,1,2.0,1219.0,2.0,2.0,93,4000000.0
7126,B,1,2.0,1190.0,2.0,2.0,474,4100000.0
7127,P,1,10.0,1200.0,8.0,3.0,152,23000000.0
7128,P,1,4.0,900.0,4.0,3.0,103,17500000.0
7129,B,1,4.0,1700.0,3.0,2.0,289,5500000.0
7130,B,1,2.0,1210.0,2.0,1.0,36,10200000.0
7131,B,1,3.0,1200.0,2.0,1.0,398,6500000.0
7132,B,0,2.0,950.0,2.0,1.0,447,3300000.0
7133,B,1,4.0,2400.0,4.0,3.0,171,25000000.0
7134,B,1,3.0,1664.0,3.0,0.0,265,7395000.0
7135,P,0,3.0,1200.0,3.0,1.0,363,5612000.0
7136,B,1,2.0,1196.0,2.0,2.0,93,4054000.0
7137,B,1,2.0,1220.0,2.0,2.0,172,5489000.0
7138,P,1,9.0,1200.0,9.0,2.0,224,10000000.0
7139,B,1,2.0,1140.0,2.0,1.0,227,5066000.0
7140,P,1,7.0,1500.0,6.0,0.0,45,21000000.0
7141,B,1,3.0,1570.0,3.0,3.0,134,8800000.0
7142,P,1,1.0,1350.0,1.0,0.0,294,5500000.0
7143,B,1,1.0,500.0,1.0,1.0,484,1600000.0
7144,B,1,2.0,535.0,1.0,1.0,171,2000000.0
7145,B,1,6.0,1200.0,3.0,0.0,28,17500000.0
7146,B,0,3.0,1656.0,2.0,1.0,231,6293000.0
7147,B,1,3.0,1569.0,3.0,1.0,106,10100000.0
7148,B,1,2.0,1362.0,2.0,3.0,134,8500000.0
7149,P,1,4.0,1386.0,3.0,2.0,157,9300000.0
7150,B,1,2.0,1200.0,2.0,2.0,103,3500000.0
7151,B,0,3.0,1242.0,3.0,1.0,248,5100000.0
7152,B,1,3.0,1500.0,2.0,1.0,133,7000000.0
7153,B,1,3.0,1200.0,2.0,2.0,335,4200000.0
7154,B,1,2.0,1207.0,2.0,2.0,442,4350000.0
7155,B,1,3.0,1491.0,3.0,1.0,233,8800000.0
7156,B,1,2.0,1204.0,2.0,2.0,252,5800000.0
7157,B,1,3.0,1440.0,2.0,3.0,357,6500000.0
7158,B,0,2.0,1030.0,2.0,1.0,275,4100000.0
7159,B,1,1.0,628.0,1.0,1.0,265,2400000.0
7160,B,1,3.0,1650.0,3.0,2.0,341,13500000.0
7161,B,1,3.0,1800.0,3.0,2.0,447,9300000.0
7162,B,1,2.0,1059.0,2.0,2.0,171,6800000.0
7163,B,1,2.0,1205.0,2.0,1.0,391,7850000.0
7164,P,1,2.0,600.0,2.0,1.0,145,12000000.0
7165,B,1,3.0,1691.0,3.0,1.0,171,9800000.0
7166,B,1,1.0,575.0,1.0,1.0,447,1675000.0
7167,B,1,3.0,1486.0,2.0,2.0,122,6500000.0
7168,P,1,1.0,410.0,1.0,1.0,325,4800000.0
7169,B,1,2.0,1115.0,2.0,1.0,221,5000000.0
7170,B,1,3.0,1770.0,4.0,1.0,134,6800000.0
7171,B,1,3.0,2111.0,4.0,3.0,205,12000000.0
7172,B,1,2.0,1108.0,2.0,1.0,447,6300000.0
7173,B,0,2.0,1079.0,2.0,1.0,181,3236999.9999999995
7174,B,1,3.0,1082.0,3.0,2.0,360,5000000.0
7175,B,1,3.0,1419.0,2.0,2.0,414,5900000.0
7176,B,1,2.0,1300.0,2.0,3.0,261,3200000.0
7177,B,0,2.0,1133.0,2.0,1.0,181,5200000.0
7178,B,0,3.0,1700.0,3.0,2.0,78,12400000.0
7179,B,0,3.0,2050.0,3.0,2.0,233,15000000.0
7180,B,1,3.0,1570.0,3.0,3.0,335,6593000.000000001
7181,B,1,4.0,3197.0,5.0,2.0,108,33500000.0
7182,B,0,4.0,3913.0,5.0,0.0,171,17600000.0
7183,B,1,3.0,1910.0,3.0,2.0,175,14200000.0
7184,B,1,2.0,1015.0,2.0,2.0,388,5800000.0
7185,B,1,2.0,750.0,2.0,1.0,497,2800000.0
7186,B,1,2.0,1150.0,2.0,1.0,447,3808000.0
7187,B,0,3.0,1176.0,2.0,1.0,411,3761999.9999999995
7188,B,1,4.0,1280.0,4.0,1.0,234,11500000.0
7189,B,1,2.0,1372.0,2.0,1.0,145,6100000.0
7190,B,1,2.0,1025.0,2.0,1.0,120,6500000.0
7191,B,1,3.0,1600.0,3.0,2.0,234,5600000.0
7192,B,1,3.0,1300.0,2.0,1.0,254,4900000.0
7193,P,1,7.0,2400.0,7.0,3.0,96,35500000.0
7194,B,0,3.0,1890.0,4.0,3.0,226,12700000.0
7195,B,1,3.0,1100.0,2.0,2.0,235,7500000.0
7196,B,1,3.0,2000.0,3.0,3.0,199,12500000.0
7197,B,0,3.0,1484.0,3.0,1.0,431,7418000.000000001
7198,B,1,2.0,1100.0,2.0,2.0,404,4350000.0
7199,B,1,2.0,1100.0,2.0,2.0,203,4400000.0
7200,P,0,3.0,1500.0,3.0,1.0,134,6195000.0
7201,B,1,2.0,1200.0,2.0,1.0,171,9300000.0
7202,B,1,2.0,1041.0,2.0,2.0,182,4060000.0
7203,B,1,2.0,1000.0,2.0,1.0,282,3850000.0
7204,P,0,3.0,1200.0,3.0,2.0,134,5620000.0
7205,B,1,3.0,1435.0,3.0,3.0,239,7000000.0
7206,B,0,3.0,1559.0,3.0,2.0,227,12700000.0
7207,P,1,3.0,1200.0,3.0,1.0,291,16500000.0
7208,B,0,2.0,1162.0,2.0,0.0,93,6500000.0
7209,B,1,3.0,1250.0,2.0,2.0,116,6875000.0
7210,B,1,3.0,2500.0,4.0,2.0,214,11200000.0
7211,B,1,4.0,3522.0,5.0,3.0,108,71600000.0
7212,B,1,2.0,1468.0,3.0,2.0,67,13000000.0
7213,B,1,3.0,1354.0,3.0,1.0,290,9000000.0
7214,B,1,2.0,1345.0,2.0,2.0,145,10600000.0
7215,B,1,7.0,2800.0,6.0,1.0,252,11000000.0
7216,B,1,3.0,1780.0,3.0,0.0,225,11000000.0
7217,B,1,2.0,1100.0,2.0,2.0,110,4700000.0
7218,B,1,2.0,1060.0,2.0,1.0,150,5500000.0
7219,B,1,3.0,2150.0,4.0,2.0,67,12500000.0
7220,B,0,2.0,921.0,2.0,2.0,183,2947000.0
7221,B,0,2.0,966.0,2.0,2.0,303,5000000.0
7222,B,1,3.0,1810.0,4.0,3.0,178,14800000.0
7223,B,1,3.0,1900.0,4.0,1.0,171,18000000.0
7224,B,1,3.0,1590.0,2.0,1.0,265,5400000.0
7225,B,0,3.0,1500.0,3.0,1.0,335,7298999.999999999
7226,P,1,6.0,875.0,3.0,1.0,120,9800000.0
7227,P,1,4.0,600.0,3.0,2.0,90,8200000.0
7228,B,1,2.0,1166.0,2.0,1.0,315,5300000.0
7229,B,1,2.0,1325.0,2.0,2.0,334,7000000.0
7230,B,1,3.0,1200.0,2.0,2.0,224,6500000.0
7231,B,1,2.0,1185.0,2.0,2.0,93,4739000.0
7232,B,0,3.0,1644.0,3.0,2.0,447,9259000.0
7233,P,1,4.0,1376.0,4.0,1.0,249,15600000.0
7234,B,1,2.0,1194.0,2.0,2.0,301,4600000.0
7235,B,0,2.0,1083.0,2.0,1.0,288,3249000.0
7236,P,1,4.0,2400.0,4.0,0.0,145,35000000.0
7237,B,1,2.0,1450.0,2.0,1.0,233,5700000.0
7238,P,1,5.0,2297.0,5.0,2.0,134,26900000.0
7239,B,1,3.0,1508.0,3.0,2.0,234,7025000.0
7240,B,1,2.0,1263.0,2.0,1.0,93,9332000.0
7241,B,1,3.0,1358.0,2.0,1.0,445,4340000.0
7242,B,1,3.0,1705.0,3.0,2.0,265,9500000.0
7243,B,1,3.0,1200.0,2.0,1.0,142,7600000.0
7244,B,1,4.0,4104.0,4.0,2.0,134,36000000.0
7245,B,1,2.0,1093.0,2.0,2.0,245,6500000.0
7246,B,0,2.0,1355.0,2.0,1.0,447,7300000.0
7247,B,1,3.0,1375.0,3.0,2.0,257,7500000.0
7248,B,1,2.0,1061.0,2.0,1.0,182,5492000.0
7249,B,1,2.0,1200.0,2.0,2.0,149,5000000.0
7250,B,1,2.0,1096.0,2.0,1.0,252,4300000.0
7251,B,0,2.0,1025.0,2.0,1.0,447,2960000.0
7252,P,1,4.0,4000.0,2.0,1.0,265,89900000.0
7253,P,1,2.0,1600.0,2.0,0.0,120,11500000.0
7254,B,1,3.0,1590.0,3.0,2.0,396,5700000.0
7255,B,1,2.0,1175.0,2.0,1.0,134,4100000.0
7256,B,1,2.0,1317.0,2.0,2.0,134,5200000.0
7257,B,0,2.0,1460.0,2.0,1.0,411,8050000.0
7258,B,1,2.0,1192.0,2.0,2.0,203,7400000.0
7259,B,1,5.0,5384.0,5.0,3.0,48,42000000.0
7260,P,1,7.0,1200.0,5.0,3.0,152,18500000.0
7261,P,1,5.0,900.0,4.0,0.0,93,14000000.0
7262,B,0,3.0,1795.0,3.0,2.0,233,14000000.0
7263,P,0,2.0,1200.0,1.0,1.0,486,3600000.0
7264,B,0,4.0,3200.0,4.0,3.0,134,22400000.0
7265,B,0,3.0,1411.0,3.0,1.0,233,9304000.0
7266,B,1,2.0,1100.0,2.0,1.0,213,4325000.0
7267,B,1,2.0,1210.0,2.0,1.0,180,7700000.0
7268,P,1,4.0,4000.0,4.0,1.0,234,65000000.0
7269,P,1,3.0,600.0,3.0,2.0,90,10000000.0
7270,P,1,5.0,2925.0,5.0,3.0,5,93600000.0
7271,B,1,3.0,1355.0,2.0,1.0,121,6100000.0
7272,P,1,2.0,1200.0,2.0,1.0,335,12500000.0
7273,B,1,3.0,1645.0,3.0,2.0,103,8750000.0
7274,B,1,5.0,8321.0,5.0,3.0,4,270000000.0
7275,B,1,2.0,1400.0,2.0,2.0,17,8000000.0
7276,B,1,3.0,1220.0,3.0,2.0,171,5600000.0
7277,B,1,3.0,2500.0,3.0,2.0,134,28000000.0
7278,B,1,3.0,2026.0,3.0,2.0,106,13200000.0
7279,B,1,4.0,3436.0,6.0,3.0,93,47500000.0
7280,B,0,3.0,1385.0,2.0,2.0,152,6650000.0
7281,B,1,2.0,1350.0,2.0,2.0,234,6000000.0
7282,B,1,2.0,1050.0,2.0,1.0,335,3500000.0
7283,B,0,3.0,1300.0,3.0,2.0,335,6900000.0
7284,B,1,3.0,1470.0,3.0,0.0,171,6200000.0
7285,B,0,2.0,1194.0,2.0,0.0,145,6900000.0
7286,B,0,3.0,2051.0,3.0,2.0,102,17000000.0
7287,B,1,2.0,1150.0,2.0,1.0,198,4025000.0
7288,B,1,2.0,1258.0,2.0,1.0,93,6353000.0
7289,B,0,1.0,660.0,1.0,1.0,225,6200000.0
7290,B,1,2.0,950.0,2.0,0.0,291,3000000.0
7291,B,1,3.0,1800.0,3.0,2.0,121,17500000.0
7292,B,1,2.0,1239.0,2.0,1.0,360,5300000.0
7293,B,0,3.0,1330.0,2.0,2.0,371,5183000.0
7294,B,1,2.0,1170.0,2.0,1.0,134,3800000.0
7295,B,1,2.0,845.0,2.0,1.0,195,5500000.0
7296,P,0,3.0,1400.0,2.0,1.0,294,7800000.0
7297,P,1,2.0,585.0,1.0,0.0,209,7000000.0
7298,B,1,3.0,1987.0,4.0,2.0,78,16500000.0
7299,B,0,4.0,3467.0,6.0,3.0,143,24900000.0
7300,P,1,5.0,2250.0,5.0,1.0,203,36000000.0
7301,B,1,3.0,1480.0,2.0,2.0,335,6423000.0
7302,B,1,3.0,1560.0,3.0,2.0,387,8500000.0
7303,B,1,3.0,1400.0,2.0,3.0,252,6000000.0
7304,B,0,2.0,1299.0,2.0,1.0,335,10500000.0
7305,B,1,3.0,1450.0,3.0,3.0,335,5430000.0
7306,B,0,3.0,1355.0,3.0,2.0,245,5420000.0
7307,B,1,2.0,1150.0,2.0,3.0,155,6900000.0
7308,B,0,3.0,2100.0,4.0,2.0,48,14500000.0
7309,B,1,3.0,2475.0,4.0,3.0,16,34000000.0
7310,P,1,8.0,1500.0,6.0,0.0,110,27000000.0
7311,P,1,3.0,1240.0,3.0,2.0,116,16500000.0
7312,P,0,2.0,1200.0,2.0,1.0,222,6800000.0
7313,B,1,4.0,3161.0,4.0,3.0,112,21400000.0
7314,B,1,2.0,1150.0,2.0,1.0,447,3800000.0
7315,B,1,2.0,950.0,2.0,1.0,492,3200000.0
7316,B,1,2.0,905.0,2.0,1.0,231,6500000.0
7317,B,1,3.0,1444.0,2.0,1.0,301,8000000.0
7318,B,1,2.0,1280.0,2.0,1.0,128,12000000.0
7319,B,1,2.0,1280.0,2.0,1.0,397,6100000.0
7320,B,0,3.0,1875.0,3.0,2.0,301,11000000.0
7321,B,1,2.0,1125.0,2.0,1.0,396,4700000.0
7322,B,0,3.0,3144.0,3.0,1.0,233,45500000.0
7323,P,1,4.0,5000.0,5.0,3.0,234,30000000.0
7324,B,1,3.0,1200.0,3.0,3.0,120,7500000.0
7325,B,1,3.0,1578.0,3.0,1.0,135,18000000.0
7326,P,1,4.0,600.0,4.0,1.0,93,4000000.0
7327,B,1,2.0,967.0,2.0,2.0,256,4110000.0
7328,B,1,2.0,1060.0,2.0,2.0,392,4500000.0
7329,B,0,4.0,4689.0,4.0,1.0,102,48800000.0
7330,B,1,3.0,2721.0,3.0,2.0,345,11300000.0
7331,B,0,2.0,935.0,2.0,1.0,180,3272000.0
7332,B,1,3.0,2180.0,4.0,3.0,171,18000000.0
7333,B,1,4.0,3000.0,4.0,2.0,102,35000000.0
7334,P,0,3.0,1200.0,3.0,2.0,120,7200000.0
7335,B,1,2.0,1268.0,2.0,1.0,431,5600000.0
7336,P,1,2.0,900.0,2.0,0.0,360,6500000.0
7337,B,1,2.0,1156.0,2.0,2.0,447,4200000.0
7338,B,0,2.0,1205.0,2.0,1.0,447,7500000.0
7339,B,0,3.0,1819.0,3.0,2.0,171,10000000.0
7340,B,1,3.0,1450.0,2.0,2.0,145,13500000.0
7341,B,1,2.0,1100.0,2.0,2.0,420,5760000.0
7342,B,1,3.0,1832.0,3.0,2.0,101,16000000.0
7343,B,1,3.0,1700.0,3.0,1.0,120,9700000.0
7344,B,1,2.0,560.0,2.0,1.0,120,2200000.0
7345,P,1,6.0,3968.0,5.0,2.0,225,90000000.0
7346,B,1,7.0,3200.0,7.0,0.0,122,15000000.0
7347,B,1,1.0,755.0,1.0,0.0,447,3012000.0
7348,B,1,2.0,1290.0,2.0,1.0,188,8990000.0
7349,P,1,4.0,2400.0,4.0,2.0,69,59500000.0
7350,B,0,3.0,1489.0,2.0,1.0,335,7000000.0
7351,B,1,1.0,715.0,1.0,1.0,388,4500000.0
7352,B,0,2.0,950.0,2.0,1.0,447,3300000.0
7353,B,1,2.0,1099.0,2.0,2.0,396,6500000.0
7354,P,1,4.0,1350.0,4.0,2.0,120,16000000.0
7355,P,1,3.0,600.0,3.0,2.0,199,7500000.0
7356,B,1,2.0,800.0,2.0,1.0,378,8000000.0
7357,B,0,2.0,1185.0,2.0,2.0,134,4000000.0
7358,P,1,5.0,1950.0,6.0,3.0,155,17500000.0
7359,P,1,3.0,2779.0,3.0,1.0,91,31700000.0
7360,B,1,2.0,1225.0,2.0,2.0,188,5600000.0
7361,B,0,3.0,1595.0,3.0,1.0,233,11000000.0
7362,B,1,3.0,2000.0,3.0,2.0,233,9900000.0
7363,B,1,3.0,1312.0,2.0,1.0,429,5650000.0
7364,B,1,3.0,1318.0,3.0,2.0,458,5600000.0
7365,B,1,1.0,615.0,1.0,1.0,288,4600000.0
7366,B,1,2.0,1206.0,2.0,1.0,340,5500000.0
7367,B,1,3.0,2215.0,4.0,2.0,88,15600000.0
7368,B,1,3.0,1875.0,3.0,1.0,261,5500000.0
7369,B,0,2.0,1128.0,2.0,1.0,447,6875000.0
7370,P,1,2.0,1200.0,2.0,0.0,175,8000000.0
7371,B,0,3.0,1310.0,2.0,1.0,447,3783000.0
7372,B,0,2.0,1405.0,2.0,1.0,203,9900000.0
7373,B,1,2.0,1390.0,2.0,2.0,203,6500000.0
7374,P,1,4.0,1500.0,4.0,3.0,81,24000000.0
7375,B,1,2.0,1185.0,2.0,1.0,93,5115000.0
7376,B,1,2.0,1404.0,2.0,1.0,336,6880000.0
7377,B,1,4.0,2650.0,4.0,2.0,319,15000000.0
7378,P,1,4.0,3445.0,5.0,3.0,134,27000000.0
7379,P,0,3.0,1200.0,2.0,0.0,294,6600000.0
7380,B,1,2.0,1200.0,2.0,1.0,78,6000000.0
7381,B,1,3.0,2289.0,3.0,2.0,171,17800000.0
7382,B,1,2.0,1130.0,2.0,1.0,335,4520000.0
7383,B,1,3.0,1540.0,2.0,3.0,152,7000000.0
7384,B,1,2.0,1299.0,2.0,2.0,214,8200000.0
7385,B,1,2.0,777.0,2.0,0.0,435,2500000.0
7386,B,1,2.0,1189.0,2.0,1.0,205,4500000.0
7387,B,1,2.0,1308.0,2.0,1.0,280,8904000.0
7388,B,1,3.0,1360.0,2.0,2.0,396,4759000.0
7389,B,1,2.0,1270.0,2.0,2.0,257,10000000.0
7390,B,0,2.0,1180.0,2.0,2.0,278,5500000.0
7391,B,0,3.0,1655.0,2.0,2.0,231,6289000.0
7392,B,0,2.0,900.0,2.0,2.0,198,4100000.0
7393,B,1,1.0,605.0,1.0,1.0,447,2200000.0
7394,B,0,3.0,1100.0,3.0,2.0,335,5300000.0
7395,B,1,4.0,2460.0,7.0,2.0,245,8000000.0
7396,B,1,2.0,1096.0,2.0,2.0,120,4800000.0
7397,B,1,4.0,3250.0,4.0,3.0,204,23000000.0
7398,B,1,2.0,1076.0,2.0,2.0,252,6700000.0
7399,B,1,2.0,1200.0,2.0,1.0,203,6800000.0
7400,P,1,2.0,1200.0,2.0,1.0,339,6700000.0
7401,B,1,2.0,1243.0,2.0,2.0,301,4600000.0
7402,P,1,5.0,600.0,3.0,2.0,122,8500000.0
7403,B,0,3.0,1800.0,2.0,2.0,134,7000000.0
7404,B,1,2.0,1457.0,2.0,2.0,214,8500000.0
7405,P,1,4.0,1600.0,5.0,0.0,276,13000000.0
7406,B,0,3.0,2024.0,3.0,2.0,310,10300000.0
7407,B,1,3.0,1344.0,2.0,0.0,187,5600000.0
7408,B,1,2.0,1057.0,2.0,1.0,247,4200000.0
7409,B,1,3.0,2215.0,4.0,2.0,88,15000000.0
7410,B,1,2.0,1125.0,2.0,2.0,155,7000000.0
7411,B,1,5.0,2400.0,4.0,3.0,407,13000000.0
7412,P,1,6.0,2100.0,6.0,2.0,230,7100000.0
7413,B,1,3.0,1350.0,2.0,2.0,198,4725000.0
7414,P,1,3.0,1095.0,3.0,0.0,164,21500000.0
7415,B,1,3.0,1555.0,3.0,2.0,205,8250000.0
7416,B,1,2.0,1243.0,2.0,2.0,181,4850000.0
7417,B,1,2.0,830.0,2.0,2.0,261,3700000.0
7418,B,0,2.0,1102.0,2.0,2.0,152,5367000.0
7419,P,1,4.0,1200.0,4.0,1.0,93,16000000.0
7420,B,1,5.0,4239.0,5.0,2.0,214,42300000.0
7421,P,1,3.0,1200.0,3.0,1.0,203,19000000.0
7422,B,0,2.0,1222.0,2.0,0.0,93,11200000.0
7423,B,1,4.0,2650.0,4.0,1.0,265,22300000.0
7424,P,1,5.0,940.0,4.0,2.0,234,15000000.0
7425,B,0,2.0,1027.0,2.0,2.0,301,4400000.0
7426,B,0,3.0,1400.0,2.0,1.0,447,4043000.0
7427,B,0,2.0,1350.0,2.0,1.0,134,8800000.0
7428,B,0,2.0,1070.0,2.0,2.0,291,3900000.0
7429,B,1,2.0,1150.0,2.0,1.0,246,6000000.0
7430,B,0,2.0,1173.0,2.0,1.0,134,5800000.0
7431,B,1,3.0,1747.0,3.0,1.0,205,11000000.0
7432,B,1,1.0,810.0,1.0,0.0,134,2100000.0
7433,B,1,2.0,1113.0,2.0,2.0,245,4600000.0
7434,B,0,4.0,3000.0,3.0,3.0,49,30000000.0
7435,P,1,2.0,1200.0,2.0,1.0,88,6500000.0
7436,B,0,2.0,940.0,2.0,1.0,360,4361000.0
7437,B,1,3.0,1560.0,3.0,2.0,278,9000000.0
7438,B,1,4.0,2000.0,4.0,0.0,268,10000000.0
7439,B,1,2.0,1050.0,2.0,2.0,252,5500000.0
7440,B,1,2.0,1220.0,2.0,2.0,335,6000000.0
7441,B,1,4.0,2600.0,4.0,3.0,103,26000000.0
7442,B,0,2.0,1000.0,2.0,3.0,398,2500000.0
7443,B,1,2.0,1100.0,2.0,2.0,456,3800000.0
7444,P,1,6.0,1000.0,6.0,3.0,96,27500000.0
7445,B,1,2.0,1075.0,2.0,1.0,396,4676000.0
7446,B,1,4.0,2150.0,4.0,1.0,193,8000000.0
7447,B,1,3.0,1585.0,3.0,1.0,134,8400000.0
7448,B,1,3.0,1466.0,2.0,3.0,78,14000000.0
7449,B,0,2.0,1330.0,2.0,1.0,134,7100000.0
7450,B,0,4.0,2790.0,5.0,3.0,78,20400000.0
7451,B,1,3.0,1650.0,3.0,2.0,203,11000000.0
7452,B,0,1.0,525.0,1.0,1.0,335,2600000.0
7453,P,1,2.0,1180.0,2.0,2.0,120,7400000.0
7454,B,1,3.0,1685.0,4.0,2.0,39,18500000.0
7455,B,1,3.0,1419.0,2.0,3.0,254,8700000.0
7456,B,1,3.0,2300.0,3.0,1.0,48,22000000.0
7457,B,1,3.0,1450.0,2.0,2.0,335,6293000.0
7458,B,0,3.0,1260.0,2.0,2.0,123,8505000.0
7459,B,1,6.0,675.0,6.0,2.0,94,12500000.0
7460,B,0,2.0,1009.0,2.0,1.0,435,3027000.0
7461,B,1,2.0,1090.0,2.0,2.0,396,4500000.0
7462,B,1,3.0,2150.0,3.0,2.0,103,26500000.0
7463,B,0,3.0,1355.0,3.0,1.0,78,8387000.0
7464,B,1,2.0,1050.0,2.0,3.0,369,4100000.0
7465,B,1,3.0,1484.0,2.0,2.0,265,5640000.0
7466,B,1,3.0,1350.0,2.0,3.0,396,4724000.0
7467,B,1,1.0,565.0,1.0,1.0,341,3300000.0
7468,B,1,4.0,2600.0,4.0,2.0,203,11500000.0
7469,B,0,2.0,1216.0,2.0,1.0,134,7500000.0
7470,B,1,2.0,1000.0,2.0,0.0,396,5200000.0
7471,B,0,2.0,1225.0,2.0,2.0,468,4800000.0
7472,P,1,5.0,717.0,5.0,1.0,447,7800000.0
7473,B,1,3.0,1886.0,3.0,2.0,121,20500000.0
7474,B,0,3.0,1591.0,3.0,1.0,335,12200000.0
7475,B,1,1.0,750.0,1.0,1.0,261,2550000.0
7476,B,1,2.0,1215.0,2.0,1.0,231,6800000.0
7477,B,1,2.0,1200.0,2.0,3.0,196,5000000.0
7478,B,0,2.0,1215.0,2.0,3.0,134,6500000.0
7479,P,1,4.0,600.0,4.0,0.0,376,7700000.0
7480,B,1,1.0,2559.0,1.0,1.0,120,5500000.0
7481,B,1,2.0,1245.0,1.0,3.0,108,6000000.0
7482,B,1,3.0,1885.0,3.0,2.0,248,8552000.0
7483,B,1,2.0,1075.0,2.0,2.0,276,5300000.0
7484,P,1,5.0,1200.0,4.0,1.0,76,16000000.0
7485,P,1,6.0,2750.0,6.0,3.0,341,20000000.0
7486,B,1,2.0,1100.0,2.0,1.0,397,2800000.0
7487,B,0,2.0,1100.0,2.0,1.0,231,6600000.0
7488,B,0,2.0,1235.0,2.0,2.0,436,4450000.0
7489,P,1,4.0,1500.0,3.0,2.0,90,23000000.0
7490,B,1,2.0,1175.0,2.0,2.0,178,8300000.0
7491,B,0,2.0,1200.0,2.0,2.0,231,7800000.0
7492,B,1,2.0,1400.0,2.0,1.0,242,8200000.0
7493,B,1,2.0,1350.0,2.0,3.0,403,6800000.0
7494,B,0,3.0,2019.0,3.0,1.0,233,7067000.0
7495,B,1,3.0,1767.0,3.0,2.0,214,10900000.0
7496,B,1,3.0,1650.0,3.0,2.0,134,6000000.0
7497,B,1,3.0,1935.0,4.0,2.0,67,13000000.0
7498,P,1,3.0,1600.0,2.0,0.0,245,8000000.0
7499,B,1,2.0,1045.0,2.0,2.0,407,5500000.0
7500,B,1,3.0,2300.0,3.0,1.0,56,25000000.0
7501,P,1,7.0,1200.0,7.0,2.0,174,16900000.0
7502,B,1,3.0,2215.0,4.0,1.0,16,31000000.0
7503,B,0,2.0,1063.0,2.0,1.0,181,3279000.0
7504,B,1,3.0,1410.0,2.0,3.0,414,4442000.0
